ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,order_value_INR,delivery_time_minutes,status,distance_km,_approx_place,place_type
ORD0541,DP0352,32,3.3,12.910907,77.789441,12.886578,77.90078,2025-04-19,17:58:24,754.0,55.0,Delivered,12.367,Bengaluru,Metro
ORD0542,DP0122,28,3.8,18.643359,73.949639,18.683768,74.032694,2024-12-06,15:46:32,190.0,37.0,Delivered,9.836,Pune,Metro
ORD0543,DP0243,35,5.0,13.20829,77.691006,13.112477,77.617527,2024-08-28,21:40:43,609.0,57.0,Delivered,13.297,Bengaluru,Metro
ORD0544,DP0285,38,4.2,19.181975,73.091744,19.311318,73.107764,2025-06-29,20:22:51,1152.0,66.0,Delivered,14.48,Mumbai,Metro
ORD0545,DP0283,39,4.2,28.864071,77.405796,28.928014,77.39199,2025-03-15,18:30:34,74.0,40.0,Delivered,7.236,Delhi,Metro
ORD0546,DP0186,34,3.5,28.47473,77.302828,28.417443,77.222247,2025-05-25,15:30:58,240.0,35.0,Delivered,10.131,Delhi,Metro
ORD0547,DP0072,25,4.4,17.515803,78.573992,17.405569,78.5391,2024-12-02,21:04:18,629.0,57.0,Delivered,12.804,Hyderabad,Metro
ORD0548,DP0293,31,4.3,28.760206,76.944603,28.742517,77.03599,2024-04-29,19:31:54,364.0,43.0,Delivered,9.124,Delhi,Metro
ORD0549,DP0338,44,4.2,13.223734,77.691125,13.118264,77.670808,2024-07-11,22:53:22,545.0,48.0,Delivered,11.932,Bengaluru,Metro
ORD0550,DP0138,30,4.6,12.965867,80.431269,12.872325,80.463766,2024-08-14,09:50:16,275.0,40.0,Delivered,10.982,Chennai,Metro
ORD0551,DP0218,34,3.7,18.615618,74.021545,18.678743,74.044304,2025-07-05,00:20:10,446.0,39.0,Delivered,7.417,Pune,Metro
ORD0552,DP0046,26,5.0,18.858727,73.018833,18.835822,73.017427,2025-04-14,12:01:11,377.0,13.0,Delivered,2.551,Mumbai,Metro
ORD0553,DP0022,31,3.9,28.447501,77.312742,28.365747,77.316927,2025-02-02,14:23:18,951.0,35.0,Delivered,9.1,Delhi,Metro
ORD0554,DP0027,32,4.2,17.510669,78.739373,17.410913,78.669593,2024-10-12,20:25:27,502.0,59.0,Delivered,13.335,Hyderabad,Metro
ORD0555,DP0207,29,4.3,28.543007,77.05344,28.509959,77.172192,2024-12-22,12:04:36,532.0,39.0,Delivered,12.17,Delhi,Metro
ORD0556,DP0046,35,5.0,22.755686,88.598347,22.798081,88.529935,2024-05-25,13:34:58,315.0,28.0,Delivered,8.451,Kolkata,Metro
ORD0557,DP0068,33,4.4,22.82026,88.276677,22.728741,88.168867,2025-07-03,14:45:53,299.0,48.0,Delivered,15.024,Kolkata,Metro
ORD0558,DP0174,25,3.9,19.233649,72.491288,19.127566,72.493321,2025-04-14,13:35:08,310.0,54.0,Delivered,11.798,Mumbai,Metro
ORD0559,DP0318,34,3.8,28.713644,76.891543,28.688807,76.75129,2024-08-10,12:28:42,554.0,72.0,Returned,13.955,Delhi,Metro
ORD0560,DP0089,34,4.4,17.498399,78.531011,17.458126,78.433061,2024-07-17,12:50:52,313.0,46.0,Delivered,11.313,Hyderabad,Metro
ORD0561,DP0035,29,3.5,13.253554,80.269765,13.371584,80.309428,2024-05-22,13:13:33,514.0,54.0,Delivered,13.808,Chennai,Metro
ORD0562,DP0048,34,3.7,13.038997,77.398175,12.964491,77.485831,2025-06-01,21:22:18,1795.0,50.0,Delivered,12.603,Bengaluru,Metro
ORD0563,DP0214,23,4.5,13.120848,77.477348,13.198339,77.476886,2024-03-01,14:11:43,773.0,40.0,Delivered,8.617,Bengaluru,Metro
ORD0564,DP0216,24,4.0,19.434857,72.840044,19.344523,72.925328,2024-02-04,15:04:22,334.0,46.0,Delivered,13.45,Mumbai,Metro
ORD0565,DP0067,29,3.7,19.145988,72.895243,19.097623,72.772975,2024-05-29,13:23:56,974.0,51.0,Delivered,13.926,Mumbai,Metro
ORD0566,DP0019,33,4.7,13.040879,77.463313,13.134579,77.558195,2025-09-14,22:00:38,316.0,71.0,Delivered,14.634,Bengaluru,Metro
ORD0567,DP0374,26,4.5,13.14351,80.313947,13.047911,80.398942,2024-12-22,16:53:04,101.0,40.0,Delivered,14.062,Chennai,Metro
ORD0568,DP0076,36,3.7,13.058977,77.711326,13.052601,77.830428,2024-02-03,16:01:58,207.0,52.0,Delivered,12.921,Bengaluru,Metro
ORD0569,DP0101,32,5.0,22.443302,88.307319,22.490103,88.321951,2024-02-24,19:12:03,113.0,35.0,Delivered,5.417,Kolkata,Metro
ORD0570,DP0203,42,4.5,28.790452,76.863913,28.789655,76.983857,2024-01-18,13:19:12,328.0,42.0,Delivered,11.689,Delhi,Metro
ORD0571,DP0286,37,4.0,13.037494,80.330979,13.043569,80.43881,2024-08-09,22:28:30,425.0,50.0,Delivered,11.701,Chennai,Metro
ORD0572,DP0109,31,4.6,13.098989,77.852512,13.12403,77.834596,2025-01-21,11:01:24,1358.0,22.0,Delivered,3.394,Bengaluru,Metro
ORD0573,DP0244,38,4.5,28.501443,76.777255,28.563851,76.746621,2024-08-29,17:56:23,528.0,32.0,Delivered,7.557,Delhi,Metro
ORD0574,DP0386,25,4.1,17.221038,78.376696,17.278419,78.326382,2024-03-02,12:17:23,360.0,32.0,Delivered,8.322,Hyderabad,Metro
ORD0575,DP0390,30,4.4,28.697895,77.360833,28.66515,77.437318,2025-04-29,19:33:44,751.0,46.0,Returned,8.302,Delhi,Metro
ORD0576,DP0122,33,5.0,18.94836,73.046405,18.86515,73.115039,2025-02-28,14:26:41,89.0,40.0,Delivered,11.736,Mumbai,Metro
ORD0577,DP0176,35,4.4,19.289193,73.241943,19.333079,73.293607,2025-09-10,14:11:16,495.0,33.0,Delivered,7.294,Mumbai,Metro
ORD0578,DP0312,27,3.4,22.507457,88.6524,22.441079,88.638778,2024-01-23,16:08:45,720.0,29.0,Delivered,7.512,Kolkata,Metro
ORD0579,DP0004,34,4.6,28.758299,77.266966,28.691887,77.392657,2024-10-03,12:19:25,149.0,48.0,Delivered,14.309,Delhi,Metro
ORD0580,DP0315,38,3.2,18.916668,72.812632,19.009933,72.73107,2024-09-27,21:24:52,935.0,66.0,Delivered,13.458,Mumbai,Metro
ORD0581,DP0208,30,3.7,28.854575,77.187079,28.941539,77.125991,2025-07-29,13:09:12,532.0,49.0,Delivered,11.352,Delhi,Metro
ORD0582,DP0065,35,3.7,12.870592,77.799623,12.918673,77.872047,2024-08-31,19:56:21,314.0,41.0,Delivered,9.498,Bengaluru,Metro
ORD0583,DP0017,37,4.6,28.664591,77.488491,28.671153,77.458709,2024-03-12,13:45:02,654.0,,Cancelled,2.996,Delhi,Metro
ORD0584,DP0048,36,3.6,13.091251,77.74135,13.139523,77.758862,2024-06-01,12:11:03,2059.0,39.0,Delivered,5.693,Bengaluru,Metro
ORD0585,DP0172,26,4.1,19.159766,72.616835,19.117514,72.553034,2025-02-11,14:26:11,477.0,24.0,Delivered,8.185,Mumbai,Metro
ORD0586,DP0196,30,3.6,18.516738,73.658381,18.42399,73.745258,2024-10-12,14:35:50,500.0,54.0,Delivered,13.795,Pune,Metro
ORD0587,DP0366,29,4.2,19.002175,73.094863,18.987946,73.045081,2024-03-30,18:59:21,305.0,32.0,Delivered,5.468,Mumbai,Metro
ORD0588,DP0090,39,3.4,18.441739,74.005493,18.478974,74.092416,2024-06-07,21:24:09,232.0,,Cancelled,10.06,Pune,Metro
ORD0589,DP0363,34,4.2,19.298054,72.843401,19.250884,72.722993,2024-09-03,14:22:32,751.0,36.0,Delivered,13.683,Mumbai,Metro
ORD0590,DP0279,36,3.9,13.013027,77.558467,12.933756,77.57756,2024-07-25,19:08:24,231.0,39.0,Delivered,9.054,Bengaluru,Metro
ORD0591,DP0289,31,4.8,18.979423,72.634886,18.852492,72.672038,2024-05-18,12:51:41,442.0,71.0,Delivered,14.645,Mumbai,Metro
ORD0592,DP0039,30,4.8,28.687446,76.726807,28.589205,76.72053,2025-01-08,00:43:12,301.0,38.0,Delivered,10.941,Delhi,Metro
ORD0593,DP0078,41,5.0,19.116023,72.49542,19.10631,72.391988,2024-06-30,12:35:05,587.0,46.0,Delivered,10.921,Mumbai,Metro
ORD0594,DP0152,23,4.4,18.970015,73.21066,18.956319,73.167795,2024-08-28,20:04:09,530.0,32.0,Delivered,4.758,Mumbai,Metro
ORD0595,DP0128,41,4.3,28.629773,76.844127,28.630015,76.834042,2025-01-22,22:45:23,868.0,15.0,Delivered,0.985,Delhi,Metro
ORD0596,DP0367,29,4.3,29.025353,77.049224,28.984236,77.119389,2024-03-12,18:00:51,294.0,38.0,Delivered,8.214,Delhi,Metro
ORD0597,DP0096,40,4.5,28.896891,77.190431,29.012617,77.130428,2025-02-05,22:37:38,348.0,46.0,Delivered,14.131,Delhi,Metro
ORD0598,DP0202,37,4.4,19.06912,72.685894,19.014699,72.753223,2024-07-23,20:37:45,212.0,42.0,Delivered,9.311,Mumbai,Metro
ORD0599,DP0055,30,4.0,13.045249,77.577923,13.062152,77.614396,2025-01-16,16:47:58,308.0,34.0,Delayed,4.375,Bengaluru,Metro
ORD0600,DP0027,33,3.7,28.808593,76.880851,28.752795,76.933959,2024-11-16,20:12:32,547.0,36.0,Delivered,8.08,Delhi,Metro
ORD0601,DP0110,31,4.0,13.047016,80.413645,13.078867,80.352823,2024-10-06,14:28:41,713.0,24.0,Delivered,7.48,Chennai,Metro
ORD0602,DP0336,29,3.9,28.797675,76.739369,28.887995,76.812032,2025-07-28,14:18:14,220.0,43.0,Delivered,12.286,Delhi,Metro
ORD0603,DP0275,29,4.4,12.801391,77.434279,12.802561,77.498884,2024-03-03,18:56:07,772.0,48.0,Delivered,7.006,Bengaluru,Metro
ORD0604,DP0174,32,4.2,19.386246,73.088167,19.457935,73.010125,2024-03-26,20:44:41,1085.0,44.0,Delivered,11.425,Mumbai,Metro
ORD0605,DP0032,30,4.0,17.262095,78.653838,17.216505,78.707589,2024-10-17,19:47:03,561.0,,Cancelled,7.634,Hyderabad,Metro
ORD0606,DP0379,33,3.5,28.580817,77.170449,28.6356,77.133074,2025-01-20,19:34:44,1562.0,24.0,Delivered,7.101,Delhi,Metro
ORD0607,DP0279,36,4.7,18.872833,72.989344,18.966963,72.984926,2024-01-02,09:37:24,244.0,59.0,Delivered,10.477,Mumbai,Metro
ORD0608,DP0027,29,4.5,18.817859,73.136076,18.938731,73.097582,2024-11-06,18:02:40,176.0,63.0,Delivered,14.037,Mumbai,Metro
ORD0609,DP0359,35,4.7,28.844893,76.813184,28.840466,76.876501,2024-03-01,10:18:48,121.0,27.0,Delivered,6.187,Delhi,Metro
ORD0610,DP0034,42,4.0,28.759864,76.767486,28.643927,76.802542,2025-04-27,17:19:25,1197.0,,Cancelled,13.337,Delhi,Metro
ORD0611,DP0090,36,5.0,28.798662,76.920272,28.704814,76.815134,2025-07-25,11:31:56,664.0,49.0,Delivered,14.627,Delhi,Metro
ORD0612,DP0211,34,5.0,22.39028,88.373195,22.360077,88.349134,2025-03-15,13:43:54,404.0,26.0,Returned,4.171,Kolkata,Metro
ORD0613,DP0274,30,3.7,28.767491,77.002601,28.799344,76.893149,2024-04-16,17:21:36,511.0,37.0,Delivered,11.239,Delhi,Metro
ORD0614,DP0306,36,4.6,28.680883,77.487299,28.779591,77.478408,2025-01-11,14:56:03,191.0,,Cancelled,11.01,Delhi,Metro
ORD0615,DP0214,30,4.4,18.844941,72.772064,18.924139,72.787648,2025-05-10,14:11:44,2327.0,36.0,Delivered,8.958,Mumbai,Metro
ORD0616,DP0152,41,4.1,28.677755,77.064263,28.65371,77.115119,2024-06-27,20:54:12,460.0,26.0,Delivered,5.636,Delhi,Metro
ORD0617,DP0018,29,4.8,28.814009,76.769957,28.736234,76.837589,2024-08-03,19:34:03,453.0,49.0,Delivered,10.874,Delhi,Metro
ORD0618,DP0148,32,4.6,28.539795,77.343025,28.63173,77.440145,2024-03-28,12:24:37,698.0,50.0,Delivered,13.944,Delhi,Metro
ORD0619,DP0114,25,4.4,28.746974,77.305509,28.650996,77.315567,2024-02-20,18:15:34,588.0,62.0,Delivered,10.717,Delhi,Metro
ORD0620,DP0357,28,4.3,28.734985,77.351116,28.713897,77.35778,2024-10-28,12:39:38,491.0,20.0,Delivered,2.433,Delhi,Metro
ORD0621,DP0040,24,4.1,22.309108,88.20511,22.314466,88.285351,2025-06-08,10:38:30,242.0,44.0,Delivered,8.276,Kolkata,Metro
ORD0622,DP0245,25,4.0,18.282245,73.839722,18.359285,73.876309,2024-10-31,08:58:06,584.0,52.0,Delivered,9.397,Pune,Metro
ORD0623,DP0324,39,3.1,18.44392,73.800256,18.390566,73.680989,2024-07-18,16:25:20,1568.0,49.0,Delivered,13.911,Pune,Metro
ORD0624,DP0188,29,4.2,29.051858,77.057828,28.985141,76.956936,2025-04-25,19:04:34,1077.0,50.0,Delivered,12.3,Delhi,Metro
ORD0625,DP0291,34,4.2,13.073006,80.222758,13.089928,80.202406,2025-02-18,18:45:21,1281.0,18.0,Delivered,2.898,Chennai,Metro
ORD0626,DP0264,24,5.0,28.746124,77.28856,28.715261,77.250526,2025-09-26,21:37:18,294.0,32.0,Delivered,5.053,Delhi,Metro
ORD0627,DP0370,28,4.3,17.204958,78.356827,17.244611,78.255907,2024-01-01,11:01:17,210.0,43.0,Delivered,11.59,Hyderabad,Metro
ORD0628,DP0341,33,3.8,19.120958,72.8265,19.029304,72.722349,2024-01-27,18:34:23,385.0,51.0,Delivered,14.955,Mumbai,Metro
ORD0629,DP0070,32,4.8,28.761308,77.291128,28.71485,77.273695,2025-03-20,10:58:19,437.0,29.0,Delivered,5.438,Delhi,Metro
ORD0630,DP0145,35,3.4,28.45559,77.148071,28.503688,77.234634,2024-07-14,11:03:31,903.0,,Cancelled,10.009,Delhi,Metro
ORD0631,DP0320,22,4.1,12.861635,77.70515,12.776513,77.771919,2025-02-21,09:40:15,128.0,52.0,Delivered,11.916,Bengaluru,Metro
ORD0632,DP0322,36,4.6,12.835608,77.661682,12.966918,77.673095,2024-10-15,18:33:42,1225.0,54.0,Delivered,14.653,Bengaluru,Metro
ORD0633,DP0146,30,4.1,22.69882,88.201788,22.747533,88.177636,2025-07-15,11:20:29,376.0,23.0,Delivered,5.956,Kolkata,Metro
ORD0634,DP0091,27,5.0,17.474925,78.384965,17.57311,78.426023,2024-01-27,13:02:43,312.0,30.0,Delivered,11.754,Hyderabad,Metro
ORD0635,DP0349,32,3.3,18.859245,72.680806,18.822443,72.560395,2025-01-23,09:02:47,207.0,73.0,Delivered,13.316,Mumbai,Metro
ORD0636,DP0236,26,4.2,18.615287,74.072651,18.604497,74.168202,2025-04-13,19:51:34,132.0,44.0,Delivered,10.14,Pune,Metro
ORD0637,DP0379,36,4.5,17.483589,78.229717,17.436854,78.145245,2025-09-24,14:12:20,747.0,38.0,Delivered,10.358,Hyderabad,Metro
ORD0638,DP0148,38,5.0,28.846088,77.44024,28.933967,77.394309,2024-06-22,19:07:43,442.0,57.0,Delivered,10.746,Delhi,Metro
ORD0639,DP0369,30,4.3,17.289554,78.227842,17.302778,78.19549,2024-12-14,19:03:05,170.0,21.0,Delivered,3.736,Hyderabad,Metro
ORD0640,DP0223,23,4.2,13.175369,80.352127,13.135763,80.390141,2024-05-10,21:02:09,170.0,40.0,Delivered,6.028,Chennai,Metro
ORD0641,DP0211,44,4.1,19.231113,72.869161,19.240471,72.819173,2024-10-25,15:36:23,332.0,29.0,Delivered,5.35,Mumbai,Metro
ORD0642,DP0080,18,3.9,13.161248,80.224412,13.270224,80.209003,2025-10-06,21:56:59,1351.0,66.0,Delivered,12.232,Chennai,Metro
ORD0643,DP0350,27,3.8,19.212308,73.006558,19.296289,72.997173,2025-02-12,16:25:19,350.0,34.0,Delivered,9.39,Mumbai,Metro
ORD0644,DP0331,34,3.3,19.139913,72.495522,19.156586,72.474674,2024-07-25,21:32:22,147.0,35.0,Delayed,2.869,Mumbai,Metro
ORD0645,DP0164,38,4.2,19.26549,72.629259,19.317411,72.560823,2024-05-24,17:07:50,354.0,32.0,Delivered,9.215,Mumbai,Metro
ORD0646,DP0210,30,3.8,18.833218,72.695185,18.923722,72.665718,2024-09-12,16:54:03,347.0,43.0,Delivered,10.53,Mumbai,Metro
ORD0647,DP0150,33,4.7,12.737739,77.717744,12.791558,77.591487,2025-01-01,14:37:16,64.0,55.0,Delivered,14.943,Bengaluru,Metro
ORD0648,DP0227,29,4.1,12.895909,80.183029,13.01353,80.201109,2025-08-11,08:20:18,404.0,93.0,Delayed,13.225,Chennai,Metro
ORD0649,DP0371,43,3.7,13.21918,77.518259,13.227415,77.440047,2024-10-08,11:20:56,357.0,48.0,Delayed,8.516,Bengaluru,Metro
ORD0650,DP0310,34,4.9,19.424521,72.947857,19.548293,72.90533,2025-08-23,13:59:45,684.0,51.0,Delivered,14.467,Mumbai,Metro
ORD0651,DP0226,27,4.7,12.845059,77.624872,12.868885,77.528815,2025-05-13,13:07:20,1532.0,44.0,Delivered,10.745,Bengaluru,Metro
ORD0652,DP0385,27,3.6,19.364549,73.101879,19.323218,73.163311,2025-10-09,11:02:28,924.0,27.0,Delivered,7.916,Mumbai,Metro
ORD0653,DP0002,32,4.3,17.420202,78.72265,17.479932,78.678096,2024-11-14,20:32:10,348.0,33.0,Delivered,8.152,Hyderabad,Metro
ORD0654,DP0066,41,4.4,17.239818,78.516825,17.202413,78.570743,2024-03-21,14:07:56,194.0,23.0,Delivered,7.078,Hyderabad,Metro
ORD0655,DP0073,29,4.2,13.026921,80.121321,13.042958,80.009621,2024-08-26,11:28:11,2544.0,,Cancelled,12.231,Chennai,Metro
ORD0656,DP0177,35,3.9,13.23425,80.130889,13.167692,80.039209,2025-05-21,13:21:59,438.0,50.0,Delivered,12.381,Chennai,Metro
ORD0657,DP0060,46,4.4,28.513086,77.091874,28.440241,77.034366,2025-08-24,13:38:50,424.0,44.0,Delivered,9.859,Delhi,Metro
ORD0658,DP0376,20,4.7,19.125636,72.819784,19.182826,72.871131,2025-02-22,14:57:39,413.0,34.0,Delivered,8.338,Mumbai,Metro
ORD0659,DP0260,35,3.9,17.245999,78.580283,17.153673,78.517314,2025-10-10,07:41:37,482.0,46.0,Delivered,12.253,Hyderabad,Metro
ORD0660,DP0366,40,3.7,18.929948,73.204373,18.836313,73.256029,2025-10-17,12:32:58,380.0,47.0,Delivered,11.745,Mumbai,Metro
ORD0661,DP0040,40,4.5,28.427198,76.970833,28.503907,77.029529,2025-04-30,15:10:31,281.0,32.0,Delivered,10.28,Delhi,Metro
ORD0662,DP0261,46,2.6,19.270222,73.125665,19.200646,73.226446,2025-03-20,12:58:13,286.0,,Cancelled,13.107,Mumbai,Metro
ORD0663,DP0204,34,4.9,13.074189,80.024046,13.124735,79.957904,2025-07-30,21:30:38,410.0,,Cancelled,9.105,Chennai,Metro
ORD0664,DP0007,38,5.0,22.485242,88.489196,22.553405,88.424425,2024-06-29,14:01:37,287.0,35.0,Delivered,10.085,Kolkata,Metro
ORD0665,DP0103,22,2.6,19.132425,72.533637,19.191294,72.623559,2024-07-18,18:19:02,255.0,59.0,Delivered,11.492,Mumbai,Metro
ORD0666,DP0041,29,3.6,19.387331,72.710311,19.311773,72.69628,2024-05-15,14:22:07,452.0,34.0,Delivered,8.53,Mumbai,Metro
ORD0667,DP0078,31,3.5,19.38686,73.106473,19.34877,73.176925,2024-10-29,15:26:06,351.0,32.0,Delivered,8.518,Mumbai,Metro
ORD0668,DP0378,27,4.2,18.431763,73.665597,18.378244,73.581027,2025-07-24,22:02:12,1204.0,28.0,Delivered,10.725,Pune,Metro
ORD0669,DP0095,27,3.1,22.859002,88.457979,22.867154,88.318037,2024-02-02,12:28:03,66.0,42.0,Delivered,14.367,Kolkata,Metro
ORD0670,DP0380,36,3.8,28.649044,77.399497,28.66731,77.516685,2024-05-15,12:30:58,902.0,,Cancelled,11.613,Delhi,Metro
ORD0671,DP0213,28,4.0,19.295155,72.68629,19.258807,72.766713,2025-05-17,22:49:21,1005.0,37.0,Delivered,9.359,Mumbai,Metro
ORD0672,DP0170,31,3.5,18.742115,72.661542,18.796608,72.531311,2024-09-11,20:37:58,98.0,71.0,Delivered,14.99,Mumbai,Metro
ORD0673,DP0268,30,3.9,22.633987,88.249023,22.704702,88.243207,2024-02-15,21:33:29,330.0,42.0,Delivered,7.886,Kolkata,Metro
ORD0674,DP0058,41,3.3,28.733191,77.490016,28.680376,77.579416,2024-01-09,15:50:47,324.0,33.0,Delivered,10.512,Delhi,Metro
ORD0675,DP0237,29,4.2,13.152249,80.364786,13.206161,80.274634,2024-10-28,11:15:55,157.0,48.0,Delivered,11.454,Chennai,Metro
ORD0676,DP0222,26,3.6,13.230558,80.089716,13.215332,80.121732,2024-12-14,21:31:40,244.0,20.0,Delivered,3.857,Chennai,Metro
ORD0677,DP0053,33,3.8,19.358395,72.899025,19.230384,72.871966,2025-06-25,13:10:42,193.0,51.0,Delivered,14.515,Mumbai,Metro
ORD0678,DP0208,33,5.0,28.487343,76.769948,28.519522,76.665789,2025-03-22,11:39:27,1432.0,48.0,Delivered,10.789,Delhi,Metro
ORD0679,DP0010,35,4.7,13.014666,77.512144,12.955519,77.462052,2024-08-05,19:18:00,809.0,39.0,Delivered,8.527,Bengaluru,Metro
ORD0680,DP0144,29,4.4,28.544735,76.865261,28.589293,76.967763,2025-06-16,09:40:27,1023.0,63.0,Delivered,11.169,Delhi,Metro
ORD0681,DP0088,29,3.9,28.5559,77.065785,28.567544,77.119961,2025-03-29,19:45:51,696.0,36.0,Delivered,5.447,Delhi,Metro
ORD0682,DP0319,35,4.5,17.212825,78.631569,17.143308,78.732907,2024-06-08,00:27:29,191.0,57.0,Delivered,13.253,Hyderabad,Metro
ORD0683,DP0255,29,4.1,18.984834,72.501396,18.966356,72.446857,2024-09-02,13:07:51,291.0,30.0,Delivered,6.092,Mumbai,Metro
ORD0684,DP0330,43,3.3,12.92658,77.464622,12.854505,77.458262,2025-05-13,21:48:56,592.0,41.0,Delivered,8.044,Bengaluru,Metro
ORD0685,DP0347,24,4.7,12.894664,77.831915,12.967941,77.738986,2024-12-23,19:26:38,179.0,68.0,Delivered,12.954,Bengaluru,Metro
ORD0686,DP0309,31,5.0,22.698061,88.298906,22.756151,88.31672,2024-11-17,17:06:06,692.0,,Cancelled,6.713,Kolkata,Metro
ORD0687,DP0396,43,5.0,28.461796,76.976506,28.368745,77.052381,2024-06-20,16:17:23,355.0,40.0,Delivered,12.733,Delhi,Metro
ORD0688,DP0133,31,5.0,13.034699,77.38554,12.947589,77.470567,2024-09-19,22:18:44,323.0,37.0,Delivered,13.368,Bengaluru,Metro
ORD0689,DP0172,30,4.7,19.349101,72.897833,19.344497,73.025622,2024-01-23,22:16:58,691.0,69.0,Delayed,13.417,Mumbai,Metro
ORD0690,DP0048,34,3.7,28.501816,77.054392,28.484663,77.201745,2024-08-24,19:16:23,573.0,63.0,Delivered,14.526,Delhi,Metro
ORD0691,DP0077,31,5.0,13.131367,80.362017,13.101399,80.315723,2024-05-05,18:54:11,326.0,37.0,Delivered,6.02,Chennai,Metro
ORD0692,DP0260,26,3.7,13.019325,77.704154,12.985378,77.785714,2024-10-18,13:29:32,946.0,40.0,Delivered,9.609,Bengaluru,Metro
ORD0693,DP0066,24,4.1,13.168873,77.462063,13.215598,77.3705,2025-09-19,11:03:37,197.0,67.0,Returned,11.192,Bengaluru,Metro
ORD0694,DP0355,32,4.0,13.066557,77.490345,12.987803,77.532032,2024-10-11,11:33:35,646.0,,Cancelled,9.853,Bengaluru,Metro
ORD0695,DP0243,29,4.2,28.754225,76.951395,28.641386,76.959857,2025-02-22,18:42:37,636.0,51.0,Delivered,12.574,Delhi,Metro
ORD0696,DP0356,23,5.0,12.952187,77.511723,12.98489,77.618524,2025-08-07,20:41:33,338.0,72.0,Delivered,12.131,Bengaluru,Metro
ORD0697,DP0028,25,4.6,17.151107,78.401014,17.170916,78.517621,2024-07-26,12:21:11,528.0,42.0,Delivered,12.583,Hyderabad,Metro
ORD0698,DP0050,28,5.0,28.63982,77.208124,28.715155,77.32822,2024-07-13,13:47:57,175.0,68.0,Delayed,14.403,Delhi,Metro
ORD0699,DP0059,28,4.7,28.539617,76.88788,28.519333,76.877192,2024-04-16,07:23:49,802.0,22.0,Returned,2.485,Delhi,Metro
ORD0700,DP0153,28,4.4,17.188928,78.689577,17.133263,78.592527,2025-10-05,11:47:25,369.0,54.0,Delivered,12.026,Hyderabad,Metro
ORD0701,DP0039,27,4.3,18.970322,73.197363,18.995006,73.161906,2025-10-15,13:39:27,291.0,24.0,Delivered,4.63,Mumbai,Metro
ORD0702,DP0130,30,5.0,13.020456,77.850225,13.03913,77.958518,2024-01-10,12:45:33,875.0,47.0,Delivered,11.914,Bengaluru,Metro
ORD0703,DP0152,33,4.6,12.803473,77.591121,12.789055,77.56391,2025-09-10,12:33:22,257.0,13.0,Delivered,3.358,Bengaluru,Metro
ORD0704,DP0206,32,3.6,28.935942,76.83905,28.926364,76.864506,2024-12-06,21:21:54,157.0,18.0,Delivered,2.697,Delhi,Metro
ORD0705,DP0388,34,5.0,19.051677,72.564532,19.073509,72.578551,2024-06-06,13:05:10,141.0,17.0,Delivered,2.84,Mumbai,Metro
ORD0706,DP0134,27,4.3,18.855719,73.036025,18.894203,73.169953,2025-07-11,17:26:01,642.0,68.0,Delivered,14.727,Mumbai,Metro
ORD0707,DP0235,24,3.6,28.399203,77.202578,28.366999,77.153364,2025-10-06,10:17:22,171.0,30.0,Delivered,6.0,Delhi,Metro
ORD0708,DP0199,31,3.8,13.075136,77.61894,13.184605,77.657566,2024-02-28,14:27:16,1435.0,56.0,Delayed,12.871,Bengaluru,Metro
ORD0709,DP0318,30,3.7,28.675347,76.838086,28.791049,76.900305,2024-03-09,16:49:49,98.0,47.0,Delivered,14.224,Delhi,Metro
ORD0710,DP0023,37,5.0,12.997527,80.039303,12.896662,80.068375,2024-11-23,13:29:31,1377.0,43.0,Delivered,11.65,Chennai,Metro
ORD0711,DP0354,36,4.5,18.93296,73.046113,19.017731,73.123243,2024-07-04,00:04:59,487.0,41.0,Delivered,12.435,Mumbai,Metro
ORD0712,DP0066,30,3.4,17.47314,78.440016,17.425786,78.345202,2025-03-23,14:50:53,393.0,52.0,Delayed,11.353,Hyderabad,Metro
ORD0713,DP0127,30,4.1,22.773548,88.435877,22.786776,88.35481,2024-01-03,14:18:59,287.0,37.0,Delivered,8.44,Kolkata,Metro
ORD0714,DP0357,39,4.0,12.835304,77.374222,12.955765,77.418523,2024-03-14,15:40:36,555.0,53.0,Delivered,14.229,Bengaluru,Metro
ORD0715,DP0295,24,4.0,17.592683,78.386794,17.53079,78.375729,2024-03-02,11:04:59,409.0,27.0,Delivered,6.981,Hyderabad,Metro
ORD0716,DP0316,33,4.4,13.099955,77.338961,13.054897,77.282943,2024-02-16,19:43:02,909.0,35.0,Delivered,7.869,Bengaluru,Metro
ORD0717,DP0349,32,4.5,19.074734,72.846758,18.996083,72.803298,2024-10-03,22:24:24,455.0,30.0,Delivered,9.867,Mumbai,Metro
ORD0718,DP0262,35,5.0,28.919168,77.321262,29.013176,77.281377,2024-10-19,17:37:47,467.0,39.0,Delivered,11.15,Delhi,Metro
ORD0719,DP0154,34,4.2,22.782111,88.322497,22.726897,88.454635,2024-08-23,09:49:17,326.0,,Cancelled,14.876,Kolkata,Metro
ORD0720,DP0186,27,3.7,19.113184,72.520968,19.115195,72.522146,2024-05-03,15:49:01,404.0,9.0,Delivered,0.256,Mumbai,Metro
